image_id,degraded,neutral,improved
concrete3k::040_21.jpg,0.2549971234838722,0.5895295861583116,0.15547329035781612
concrete3k::040_23.jpg,0.4243625523692728,0.21853446301696686,0.35710298461376033
concrete3k::040_26.jpg,0.527226523810747,0.2666851590046483,0.20608831718460482
concrete3k::040_28.jpg,0.16954644458846166,0.6404055806995044,0.19004797471203397
concrete3k::040_33.jpg,0.061953433527599494,0.3836071142247785,0.5544394522476219
concrete3k::040_34.jpg,0.3779084491265104,0.36324473166552285,0.25884681920796676
concrete3k::041_0.jpg,0.0725771621244619,0.613389926389563,0.3140329114859752
concrete3k::041_1.jpg,0.25881802713140667,0.5054723348829221,0.23570963798567116
concrete3k::041_10.jpg,0.25102986498367574,0.36987663736985266,0.37909349764647154
concrete3k::041_11.jpg,0.31343755285249375,0.5676751575222376,0.11888728962526852
concrete3k::041_19.jpg,0.24585888028773734,0.5142515547332079,0.23988956497905475
concrete3k::041_21.jpg,0.38113407659086795,0.3564760137626167,0.2623899096465154
concrete3k::041_22.jpg,0.3902237269186457,0.19276319514309764,0.41701307793825665
concrete3k::041_28.jpg,0.48950375075251207,0.25683499456959596,0.2536612546778921
concrete3k::041_30.jpg,0.7743380096996646,0.14055268308283522,0.0851093072175002
concrete3k::041_31.jpg,0.797395053509652,0.13272158346908453,0.06988336302126351
concrete3k::041_8.jpg,0.5752383892879221,0.2601526407734348,0.164608969938643
concrete3k::042_17.jpg,0.15812849701745213,0.41818788868205914,0.42368361430048884
concrete3k::042_28.jpg,0.42478194036205835,0.199411469044988,0.37580659059295357
concrete3k::042_37.jpg,0.36213092489611576,0.45342395674592884,0.18444511835795538
concrete3k::043_12.jpg,0.29442192513448173,0.3407728779705045,0.3648051968950139
concrete3k::043_14.jpg,0.676400075414854,0.1645134821989394,0.15908644238620662
concrete3k::043_20.jpg,0.1845184763470703,0.24871796703795795,0.5667635566149718
concrete3k::043_23.jpg,0.17967866901361076,0.5803646135106053,0.23995671747578398
concrete3k::043_25.jpg,0.3504658113472107,0.30750181060272413,0.3420323780500651
concrete3k::043_26.jpg,0.1949986228909164,0.20199952707074853,0.6030018500383351
concrete3k::043_33.jpg,0.4751653500389631,0.1083972034309204,0.4164374465301165
concrete3k::045_1.jpg,0.11904863003950503,0.5213143303552931,0.3596370396052018
concrete3k::045_19.jpg,0.06784808456052512,0.6670726352610421,0.2650792801784327
concrete3k::045_2.jpg,0.27004979654857814,0.5232713693938476,0.20667883405757437
concrete3k::045_29.jpg,0.3749637301227695,0.3646025305884004,0.2604337392888301
concrete3k::046_10.jpg,0.13945318035064166,0.7270505520010757,0.1334962676482826
concrete3k::046_11.jpg,0.10930696036635672,0.8550898521260593,0.03560318750758408
concrete3k::046_27.jpg,0.4543780046949362,0.3077600797366217,0.23786191556844222
concrete3k::046_29.jpg,0.2963228094769962,0.5995643730612144,0.10411281746178958
concrete3k::046_3.jpg,0.3869632041624539,0.35969335363419014,0.253343442203356
concrete3k::046_35.jpg,0.47629442841715774,0.06533042917823774,0.45837514240460453
concrete3k::046_39.jpg,0.14635437255580927,0.47289623217406074,0.38074939527012996
concrete3k::046_43.jpg,0.4097231210246492,0.37134456731225485,0.21893231166309587
concrete3k::046_44.jpg,0.33075946937571765,0.3726302945349078,0.2966102360893746
concrete3k::046_8.jpg,0.3211510371878572,0.48195912242911665,0.19688984038302623
concrete3k::046_9.jpg,0.11737048503010553,0.6978967905964719,0.1847327243734225
concrete3k::047_18.jpg,0.1168622263587126,0.5919658520265125,0.29117192161477473
concrete3k::047_19.jpg,0.11088392726492566,0.36696482095630406,0.5221512517787703
concrete3k::047_20.jpg,0.0645851220226011,0.6442541811557675,0.2911606968216313
concrete3k::047_21.jpg,0.2445909825689599,0.3640137556074394,0.3913952618236007
concrete3k::047_23.jpg,0.31553542341322777,0.4127300572261889,0.2717345193605833
concrete3k::047_26.jpg,0.5129825595122839,0.38556638333333554,0.10145105715438066
concrete3k::047_28.jpg,0.14598630977160854,0.4028619485113001,0.45115174171709144
concrete3k::047_8.jpg,0.125359633708114,0.4461804316863591,0.4284599346055269
concrete3k::047_9.jpg,0.15042663250154534,0.50795708518187,0.34161628231658464
concrete3k::048_12.jpg,0.13925253192446035,0.10692280004553781,0.7538246680300018
concrete3k::048_18.jpg,0.23426347406159692,0.5835385185379292,0.18219800740047384
concrete3k::048_20.jpg,0.15562115830201387,0.6602677391746267,0.18411110252335952
concrete3k::048_21.jpg,0.19908687230757535,0.6618925711644176,0.13902055652800702
concrete3k::048_25.jpg,0.13356549582385646,0.7292516156445419,0.1371828885316017
concrete3k::048_26.jpg,0.13492024779976178,0.5173822442078668,0.3476975079923714
concrete3k::048_27.jpg,0.03289157988310188,0.9380234268474698,0.02908499326942834
concrete3k::048_29.jpg,0.1388691558321033,0.7482060646627315,0.11292477950516513
concrete3k::048_5.jpg,0.4997508250701023,0.35617510436498173,0.14407407056491595
concrete3k::048_6.jpg,0.48181698588632055,0.29399364903199204,0.2241893650816874
concrete3k::049_18.jpg,0.11821777981887113,0.6107407146076325,0.27104150557349643
concrete3k::049_19.jpg,0.24149385597426468,0.5977776132130675,0.16072853081266783
concrete3k::049_22.jpg,0.26952868678816466,0.5036845862968515,0.22678672691498375
concrete3k::049_23.jpg,0.2787884344903464,0.505890876738852,0.21532068877080146
concrete3k::049_26.jpg,0.04462542804278276,0.9307143012310016,0.024660270726215447
concrete3k::049_27.jpg,0.18517008537362412,0.6888240732351408,0.12600584139123513
concrete3k::049_28.jpg,0.12097570673349563,0.6372149013927768,0.24180939187372757
concrete3k::050_11.jpg,0.4646587766259835,0.09792590904983049,0.437415314324186
concrete3k::050_20.jpg,0.14463663620313846,0.214689198724035,0.6406741650728265
concrete3k::050_27.jpg,0.12276779327278982,0.2601221629117785,0.6171100438154317
concrete3k::050_28.jpg,0.12684679840758967,0.6481040872150605,0.22504911437734976
concrete3k::050_35.jpg,0.08469716187540849,0.7208824926476752,0.1944203454769162
concrete3k::050_38.jpg,0.14253960015589692,0.6954543119797246,0.16200608786437848
concrete3k::050_43.jpg,0.1567838458722648,0.7198224380930832,0.12339371603465202
concrete3k::050_45.jpg,0.27023094277370385,0.4108658178859861,0.3189032393403101
concrete3k::050_47.jpg,0.11895294518533248,0.8238703580019263,0.05717669681274129
concrete3k::051_12.jpg,0.06977888532218622,0.41682125418046084,0.5133998604973529
concrete3k::051_13.jpg,0.1354343264629173,0.5502914617215982,0.3142742118154846
concrete3k::051_14.jpg,0.25373277283033807,0.65543865294084,0.09082857422882183
concrete3k::051_20.jpg,0.19013672616095043,0.5090988273227122,0.3007644465163375
concrete3k::051_35.jpg,0.16766091785065923,0.46358680220820536,0.3687522799411355
concrete3k::051_4.jpg,0.15182701998261894,0.7719476786686056,0.0762253013487755
concrete3k::051_41.jpg,0.35480009976067517,0.21200945215697292,0.4331904480823518
concrete3k::051_42.jpg,0.17303634674317725,0.49617238162235133,0.33079127163447136
concrete3k::051_5.jpg,0.13691824313132758,0.5026317177781489,0.3604500390905236
concrete3k::051_6.jpg,0.2795350993681015,0.45130731487619646,0.269157585755702
concrete3k::052_36.jpg,0.16415566881806318,0.3951609781247206,0.4406833530572161
concrete3k::052_37.jpg,0.23081655626623857,0.44696536431235706,0.3222180794214043
concrete3k::052_4.jpg,0.10052017646182082,0.8219200139333299,0.07755980960484933
concrete3k::052_44.jpg,0.10467859910981364,0.6536039107381255,0.24171749015206093
concrete3k::053_1.jpg,0.06474210662668994,0.676546932514475,0.2587109608588352
concrete3k::053_10.jpg,0.09643859240258153,0.5764906631093227,0.32707074448809575
concrete3k::053_28.jpg,0.1237474077756821,0.34208361113560637,0.5341689810887115
concrete3k::053_29.jpg,0.09101731628141993,0.37367775592717195,0.5353049277914081
concrete3k::053_36.jpg,0.7122645400374972,0.1456013798465562,0.14213408011594666
concrete3k::053_38.jpg,0.0823311021238417,0.5280286774673046,0.38964022040885365
concrete3k::053_46.jpg,0.15860417839656812,0.5517791881991392,0.2896166334042927
concrete3k::053_47.jpg,0.07377714032380615,0.7130894173200345,0.2131334423561593
concrete3k::054_10.jpg,0.6093956233291358,0.25026433828963085,0.14034003838123343
concrete3k::054_11.jpg,0.13175261700644555,0.5539216592667809,0.31432572372677337
concrete3k::054_20.jpg,0.30503881475351263,0.4533967171682126,0.24156446807827472
concrete3k::054_28.jpg,0.15597939462885094,0.35671325066600434,0.48730735470514475
concrete3k::054_37.jpg,0.09603593712974022,0.8002174634541347,0.103746599416125
concrete3k::054_46.jpg,0.1485655768461077,0.4376632145518376,0.4137712086020547
concrete3k::056_18.jpg,0.25905728559897245,0.3912742915344097,0.3496684228666179
concrete3k::056_19.jpg,0.22944067069450821,0.6095070101723741,0.16105231913311777
concrete3k::056_28.jpg,0.14629151596034073,0.4990494935024545,0.3546589905372047
concrete3k::056_29.jpg,0.15142517528440078,0.7495188186240015,0.09905600609159762
concrete3k::056_38.jpg,0.07685280970025318,0.44182781097157225,0.48131937932817453
concrete3k::057_0.jpg,0.359016349814693,0.6021656842421156,0.03881796594319144
concrete3k::057_1.jpg,0.0972358657298348,0.7056896130567502,0.19707452121341504
concrete3k::057_10.jpg,0.15871113307752224,0.36921281724302685,0.47207604967945094
concrete3k::057_19.jpg,0.25605865156313523,0.31689524659482127,0.4270461018420435
concrete3k::057_29.jpg,0.17271762459072626,0.558485786885893,0.2687965885233806
concrete3k::057_30.jpg,0.1287594831166649,0.5198598297806974,0.35138068710263753
concrete3k::057_39.jpg,0.17127496669252126,0.3514151468227556,0.4773098864847233
concrete3k::058_17.jpg,0.5235874432591379,0.2617835925617354,0.21462896417912672
concrete3k::058_19.jpg,0.31247486963127413,0.5434950759717774,0.14403005439694838
concrete3k::058_21.jpg,0.49694457410856013,0.16784532205070785,0.335210103840732
concrete3k::058_27.jpg,0.534379184061011,0.37626002866804203,0.08936078727094697
concrete3k::058_28.jpg,0.18525707282763657,0.5327511071190411,0.28199182005332246
concrete3k::058_37.jpg,0.7660736608948668,0.19869714318736406,0.03522919591776917
concrete3k::058_38.jpg,0.1595448111518046,0.7339437034326068,0.10651148541558873
concrete3k::058_39.jpg,0.1627961425120813,0.48621213293205195,0.35099172455586675
concrete3k::059_0.jpg,0.2680934740464677,0.26895093719352403,0.46295558876000825
concrete3k::059_1.jpg,0.4259053227631818,0.42174308092952906,0.15235159630728912
concrete3k::059_12.jpg,0.35380544047980184,0.34429277485695936,0.3019017846632388
concrete3k::059_20.jpg,0.35378712936213863,0.4085241244048992,0.2376887462329622
concrete3k::059_27.jpg,0.5033439766158415,0.3240068822628003,0.17264914112135812
concrete3k::059_36.jpg,0.2948590757262046,0.4327582504477138,0.2723826738260815
concrete3k::059_37.jpg,0.16044883401982313,0.6280212092311341,0.21152995674904276
concrete3k::059_44.jpg,0.305211726197689,0.6553114883380247,0.03947678546428634
concrete3k::059_46.jpg,0.06260438617250302,0.42908259904282536,0.5083130147846716
concrete3k::059_47.jpg,0.36836515206672726,0.4049944978137256,0.22664035011954706
concrete3k::060_0.jpg,0.4340136975326148,0.24519685970877256,0.3207894427586126
concrete3k::060_10.jpg,0.22144197793423762,0.4683956484192601,0.31016237364650223
concrete3k::060_11.jpg,0.4588899956700385,0.46752263573754355,0.07358736859241793
concrete3k::060_19.jpg,0.2000103347499432,0.7155954769549314,0.08439418829512549
concrete3k::060_27.jpg,0.2684502812243122,0.682949612310002,0.04860010646568592
concrete3k::060_28.jpg,0.17415322901783437,0.6725130138017311,0.1533337571804345
concrete3k::060_39.jpg,0.23668930312122122,0.618588447997686,0.14472224888109284
concrete3k::060_45.jpg,0.5292674876986875,0.25601878627254254,0.2147137260287701
concrete3k::060_47.jpg,0.432102878749207,0.13584802257843784,0.4320490986723553
concrete3k::061_19.jpg,0.4095323424536854,0.20196752549773492,0.38850013204857975
concrete3k::061_28.jpg,0.5641211086259883,0.11683203210718936,0.3190468592668223
concrete3k::061_45.jpg,0.5467121613516824,0.3879407505524352,0.06534708809588241
concrete3k::061_46.jpg,0.09969305421144128,0.8270909882512342,0.07321595753732466
concrete3k::061_47.jpg,0.5444834771844221,0.2268324017641535,0.2286841210514243
concrete3k::061_9.jpg,0.66899343554305,0.17802870921167221,0.15297785524527774
concrete3k::062_10.jpg,0.6816278932463622,0.1851289019913928,0.133243204762245
concrete3k::062_16.jpg,0.13343094265952526,0.7087207643269072,0.1578482930135675
concrete3k::062_18.jpg,0.547695999680557,0.2629831928698885,0.18932080744955446
concrete3k::062_19.jpg,0.42041323311433265,0.315102570363752,0.2644841965219153
concrete3k::062_20.jpg,0.16106983557067633,0.5673852975564423,0.2715448668728813
concrete3k::062_21.jpg,0.5048667302773113,0.2166558394481121,0.27847743027457655
concrete3k::062_29.jpg,0.4763144960282125,0.345876631753203,0.17780887221858446
concrete3k::062_30.jpg,0.4029235894878903,0.360578713490559,0.23649769702155082
concrete3k::062_31.jpg,0.4005564534237903,0.4901009927627287,0.10934255381348099
concrete3k::062_39.jpg,0.34212446176403943,0.35801606167708006,0.2998594765588804
concrete3k::062_5.jpg,0.42317142112051254,0.3381651799843545,0.2386633988951329
concrete3k::062_9.jpg,0.5251735259598953,0.19497089145138224,0.27985558258872234
concrete3k::063_0.jpg,0.40092493941291013,0.3352712300342108,0.263803830552879
concrete3k::063_1.jpg,0.30772318997389925,0.2558674430155448,0.4364093670105558
concrete3k::063_11.jpg,0.24774946555326607,0.4905920078425575,0.2616585266041764
concrete3k::063_29.jpg,0.3334831074654218,0.5079863546444783,0.15853053789009997
concrete3k::063_3.jpg,0.28839034830039345,0.5965395951114397,0.1150700565881669
concrete3k::063_37.jpg,0.25768489177906223,0.5164116936118929,0.2259034146090449
concrete3k::063_38.jpg,0.16501398461090325,0.6004974813892563,0.23448853399984057
concrete3k::063_39.jpg,0.18885550462230502,0.6233156288536279,0.18782886652406713
concrete3k::063_46.jpg,0.5050821048764117,0.21465883808196845,0.2802590570416199
concrete3k::063_47.jpg,0.06193343157173263,0.7169385207436425,0.22112804768462482
concrete3k::064_12.jpg,0.20684937889373006,0.5258567364922707,0.2672938846139993
concrete3k::064_21.jpg,0.5163155925898664,0.24118554958528177,0.2424988578248518
concrete3k::064_28.jpg,0.49809119648326156,0.40625925722545003,0.09564954629128845
concrete3k::064_29.jpg,0.4353202232505087,0.18368321829076395,0.3809965584587275
concrete3k::064_36.jpg,0.07589184862955442,0.4310709014448987,0.49303724992554704
concrete3k::064_4.jpg,0.3493869116039172,0.18647627484084903,0.46413681355523373
concrete3k::064_46.jpg,0.23964654720440545,0.27357903106920484,0.48677442172638974
concrete3k::064_5.jpg,0.20375287349418453,0.530800614521157,0.2654465119846585
concrete3k::065_12.jpg,0.6438374185170398,0.19941116353444802,0.15675141794851216
concrete3k::065_13.jpg,0.5043174629758008,0.11008270616355517,0.38559983086064414
concrete3k::065_27.jpg,0.5519790364992403,0.12741353943286873,0.32060742406789094
concrete3k::065_28.jpg,0.5335709738776498,0.11796445225407094,0.3484645738682792
concrete3k::065_35.jpg,0.24905118876306553,0.16252729419014839,0.588421517046786
concrete3k::065_42.jpg,0.9004125846292361,0.059048085350111426,0.0405393300206524
concrete3k::065_43.jpg,0.5732424115886349,0.1275745760033597,0.2991830124080054
concrete3k::065_7.jpg,0.4113521667314941,0.22058659282515675,0.3680612404433492
concrete3k::067_14.jpg,0.3276752019263004,0.24302488353641502,0.4292999145372845
concrete3k::067_28.jpg,0.07415112421473051,0.49465346607686883,0.43119540970840065
concrete3k::067_32.jpg,0.6938938420589494,0.2369473468434878,0.06915881109756275
concrete3k::067_34.jpg,0.07572597893114083,0.7300632544144011,0.19421076665445808
concrete3k::067_36.jpg,0.2634040186826,0.38563897448446643,0.3509570068329336
concrete3k::067_41.jpg,0.42668924246034,0.1606466762928364,0.4126640812468235
concrete3k::067_43.jpg,0.5702895743306029,0.2518326801720442,0.177877745497353
concrete3k::068_12.jpg,0.38896606623757757,0.5307386680526442,0.08029526570977812
concrete3k::068_15.jpg,0.425118679812189,0.38522351605892685,0.1896578041288842
concrete3k::068_21.jpg,0.2723694445167788,0.24908471812711533,0.47854583735610595
concrete3k::068_26.jpg,0.03888372564493979,0.5758888977096213,0.3852273766454389
concrete3k::068_27.jpg,0.5644768524903081,0.22204017279025096,0.213482974719441
concrete3k::068_32.jpg,0.06612612955448559,0.6487041132221736,0.28516975722334087
concrete3k::068_37.jpg,0.2404529259592646,0.06222285416570978,0.6973242198750257
concrete3k::068_40.jpg,0.08308827506574575,0.45961288524412086,0.45729883969013324
concrete3k::069_14.jpg,0.40468860738832363,0.539147512772523,0.0561638798391533
concrete3k::069_15.jpg,0.5141209667835097,0.2817213737106114,0.20415765950587894
