image_id,umap_1,umap_2
khanhha_original::CRACK500_20160222_163940_1281_1081.jpg,2.1207845,14.743781
khanhha_original::CRACK500_20160222_163940_1_1081.jpg,1.0778694,14.6221075
khanhha_original::CRACK500_20160222_163940_1_361.jpg,1.1239852,14.636976
khanhha_original::CRACK500_20160222_163940_641_1081.jpg,1.5003158,14.618734
khanhha_original::CRACK500_20160222_164141_1281_1.jpg,1.2179663,14.475245
khanhha_original::CRACK500_20160222_164141_1921_721.jpg,1.371222,14.356859
khanhha_original::CRACK500_20160222_164141_1_1081.jpg,1.9889961,14.39411
khanhha_original::CRACK500_20160222_164822_1281_1.jpg,2.2589133,14.691105
khanhha_original::CRACK500_20160222_164822_641_1.jpg,2.2368715,14.6957245
khanhha_original::CRACK500_20160222_164822_641_361.jpg,2.2682528,14.718256
khanhha_original::CRACK500_20160222_164825_641_721.jpg,1.9078541,14.53944
khanhha_original::CRACK500_20160222_164851_641_1081.jpg,2.0965939,14.73866
khanhha_original::CRACK500_20160222_164936_641_361.jpg,2.0671053,14.853447
khanhha_original::CRACK500_20160222_165037_1921_361.jpg,2.2007828,14.703262
khanhha_original::CRACK500_20160222_165037_1_361.jpg,1.8147719,14.623214
khanhha_original::CRACK500_20160222_165037_641_361.jpg,2.0303693,14.637657
khanhha_original::CRACK500_20160222_165218_641_1.jpg,2.2625232,14.635773
khanhha_original::CRACK500_20160222_165225_1281_721.jpg,2.3170795,14.629729
khanhha_original::CRACK500_20160222_165256_1281_1.jpg,2.297133,14.633318
khanhha_original::CRACK500_20160222_165256_1281_721.jpg,1.9462386,14.435952
khanhha_original::CRACK500_20160222_165256_641_1.jpg,2.3026376,14.655333
khanhha_original::CRACK500_20160222_165715_1921_721.jpg,2.1605582,14.619988
khanhha_original::CRACK500_20160222_165909_1281_1081.jpg,2.2197847,14.600944
khanhha_original::CRACK500_20160222_165919_1_721.jpg,2.2490811,14.65502
khanhha_original::CRACK500_20160222_165926_1281_721.jpg,2.0781465,14.484578
khanhha_original::CRACK500_20160222_165947_1921_721.jpg,2.0996594,14.441745
khanhha_original::CRACK500_20160222_165951_1921_1.jpg,1.9048032,14.418386
khanhha_original::CRACK500_20160225_114503_1_361.jpg,1.9094605,14.345486
khanhha_original::CRACK500_20160225_114514_721_1281.jpg,1.7066488,14.519345
khanhha_original::CRACK500_20160225_114514_721_641.jpg,1.4792215,14.4557705
khanhha_original::CRACK500_20160225_114535_1281_1081.jpg,2.1586576,14.839335
khanhha_original::CRACK500_20160225_114535_1921_1081.jpg,2.1616004,14.913812
khanhha_original::CRACK500_20160225_114535_1_1.jpg,2.2579534,14.816664
khanhha_original::CRACK500_20160302_155848_1281_361.jpg,1.1103445,14.848845
khanhha_original::CRACK500_20160302_155848_1921_361.jpg,0.80113673,15.08613
khanhha_original::CRACK500_20160302_155848_641_721.jpg,1.0075027,14.906103
khanhha_original::CRACK500_20160302_155857_1281_1.jpg,1.6187081,15.274643
khanhha_original::CRACK500_20160302_155857_1_721.jpg,0.99945474,15.2208395
khanhha_original::CRACK500_20160302_155914_1081_641.jpg,1.432622,15.097457
khanhha_original::CRACK500_20160302_155919_1281_721.jpg,1.9586439,14.215365
khanhha_original::CRACK500_20160302_155919_641_1.jpg,1.2695546,15.401992
khanhha_original::CRACK500_20160302_155919_641_1081.jpg,1.5166347,15.358822
khanhha_original::CRACK500_20160302_155925_1281_361.jpg,0.89748865,15.293167
khanhha_original::CRACK500_20160302_155925_641_361.jpg,1.8366362,15.308854
khanhha_original::CRACK500_20160302_160033_641_361.jpg,1.6764868,15.114973
khanhha_original::CRACK500_20160303_091830_361_1281.jpg,1.2283131,15.249138
khanhha_original::CRACK500_20160303_092627_641_721.jpg,1.6408536,15.21482
khanhha_original::CRACK500_20160303_092806_1281_721.jpg,1.9930298,14.064603
khanhha_original::CRACK500_20160303_092806_1_721.jpg,2.0157583,14.126581
khanhha_original::CRACK500_20160303_092839_1281_361.jpg,1.9478499,14.048578
khanhha_original::CRACK500_20160303_092839_1281_721.jpg,1.8373386,14.099227
khanhha_original::CRACK500_20160303_092839_641_721.jpg,1.8558148,14.102418
khanhha_original::CRACK500_20160303_093353_1921_361.jpg,1.484388,14.624937
khanhha_original::CRACK500_20160303_093353_1921_721.jpg,2.1709151,15.152033
khanhha_original::CRACK500_20160303_093400_641_1.jpg,1.8750863,14.942293
khanhha_original::CRACK500_20160303_093400_641_721.jpg,1.2323893,14.945482
khanhha_original::CRACK500_20160303_093527_1281_361.jpg,0.9252137,15.187865
khanhha_original::CRACK500_20160303_093537_1921_1081.jpg,1.4955789,15.470004
khanhha_original::CRACK500_20160306_103613_1_721.jpg,1.4951719,15.144188
khanhha_original::CRACK500_20160306_103638_1921_1081.jpg,1.8992821,15.230846
khanhha_original::CRACK500_20160306_103638_1_361.jpg,2.0020993,15.014867
khanhha_original::CRACK500_20160306_103657_1921_721.jpg,0.92657274,15.1371
khanhha_original::CRACK500_20160306_103657_641_721.jpg,1.3863459,15.080485
khanhha_original::CRACK500_20160306_103816_1_721.jpg,0.9416697,15.206124
khanhha_original::CRACK500_20160306_103830_1921_1081.jpg,1.8626201,15.417615
khanhha_original::CRACK500_20160306_103903_1281_361.jpg,1.9782904,15.353834
khanhha_original::CRACK500_20160306_103903_641_361.jpg,1.8568629,14.949985
khanhha_original::CRACK500_20160306_104522_1921_361.jpg,1.8309567,15.210168
khanhha_original::CRACK500_20160306_104522_1921_721.jpg,1.9604514,15.290203
khanhha_original::CRACK500_20160306_104522_641_721.jpg,1.6699824,15.095707
khanhha_original::CRACK500_20160306_104527_1921_721.jpg,0.8457921,14.9964695
khanhha_original::CRACK500_20160306_104527_641_361.jpg,1.1993588,14.924248
khanhha_original::CRACK500_20160307_143827_1_721.jpg,0.9007099,15.29683
khanhha_original::CRACK500_20160307_144115_1281_1.jpg,1.8751248,14.901352
khanhha_original::CRACK500_20160307_144150_1281_721.jpg,1.7640334,14.193394
khanhha_original::CRACK500_20160307_144150_641_361.jpg,1.7844827,14.083094
khanhha_original::CRACK500_20160307_144202_1281_361.jpg,1.7753935,14.293556
khanhha_original::CRACK500_20160307_144202_1281_721.jpg,1.799127,14.264717
khanhha_original::CRACK500_20160307_144842_1281_1.jpg,1.0992922,15.379995
khanhha_original::CRACK500_20160307_144842_1281_1081.jpg,1.5293552,15.389379
khanhha_original::CRACK500_20160307_144916_1281_361.jpg,1.9608338,15.185356
khanhha_original::CRACK500_20160307_144916_1921_721.jpg,1.2353733,15.067143
khanhha_original::CRACK500_20160307_144924_1281_361.jpg,1.8912503,15.26135
khanhha_original::CRACK500_20160307_144924_641_361.jpg,2.0255568,15.318668
khanhha_original::CRACK500_20160307_144931_1281_1.jpg,2.0344744,15.177131
khanhha_original::CRACK500_20160307_144931_641_721.jpg,1.6911275,15.291016
khanhha_original::CRACK500_20160307_145059_1921_361.jpg,1.8133367,13.954065
khanhha_original::CRACK500_20160307_145107_1281_721.jpg,1.9854031,14.068529
khanhha_original::CRACK500_20160307_145107_1_1.jpg,12.665034,9.485321
khanhha_original::CRACK500_20160307_145259_1921_721.jpg,2.174754,14.453719
khanhha_original::CRACK500_20160307_145259_1_361.jpg,1.7161529,14.464578
khanhha_original::CRACK500_20160307_162438_1921_1081.jpg,1.9329563,14.593499
khanhha_original::CRACK500_20160307_162438_1921_721.jpg,1.6090187,14.604231
khanhha_original::CRACK500_20160307_163537_1281_721.jpg,1.9757702,14.954112
khanhha_original::CRACK500_20160307_163537_641_361.jpg,2.24221,14.755727
khanhha_original::CRACK500_20160307_163537_641_721.jpg,1.4260471,14.616162
khanhha_original::CRACK500_20160307_163627_641_721.jpg,2.1622653,15.167213
khanhha_original::CRACK500_20160307_163641_1921_361.jpg,1.3435185,14.923155
khanhha_original::CRACK500_20160307_164214_1281_1081.jpg,2.0020912,14.403289
khanhha_original::CRACK500_20160307_164214_1_721.jpg,1.7661572,14.563459
khanhha_original::CRACK500_20160307_164226_1921_721.jpg,2.0056815,14.44378
khanhha_original::CRACK500_20160307_164226_1_721.jpg,1.7040992,14.564083
khanhha_original::CRACK500_20160307_164226_641_721.jpg,1.4486566,14.580202
khanhha_original::CRACK500_20160307_164301_641_361.jpg,1.6374868,14.592073
khanhha_original::CRACK500_20160307_164334_641_1.jpg,2.1928353,14.947466
khanhha_original::CRACK500_20160307_164334_641_361.jpg,2.139889,14.796956
khanhha_original::CRACK500_20160307_164400_641_1.jpg,2.1667223,14.708443
khanhha_original::CRACK500_20160307_164517_1921_361.jpg,2.0950308,14.554122
khanhha_original::CRACK500_20160308_072824_641_1.jpg,1.9797987,15.18191
khanhha_original::CRACK500_20160308_072921_1281_1081.jpg,2.019723,15.426437
khanhha_original::CRACK500_20160308_072921_1281_361.jpg,2.0122538,15.302643
khanhha_original::CRACK500_20160308_072921_641_1081.jpg,1.4196128,15.13959
khanhha_original::CRACK500_20160308_072921_641_721.jpg,1.5760959,15.190227
khanhha_original::CRACK500_20160308_072951_641_721.jpg,0.8370355,15.138551
khanhha_original::CRACK500_20160308_073014_1281_721.jpg,0.9377599,14.900511
khanhha_original::CRACK500_20160308_073245_1_361.jpg,1.6919054,14.730587
khanhha_original::CRACK500_20160308_073245_641_1.jpg,2.1572592,15.041002
khanhha_original::CRACK500_20160308_073356_1281_1081.jpg,2.139425,15.03548
khanhha_original::CRACK500_20160308_073356_641_1.jpg,1.9795161,14.92051
khanhha_original::CRACK500_20160308_073406_641_721.jpg,1.7654928,14.835174
khanhha_original::CRACK500_20160308_073532_1_361.jpg,1.4141058,14.839898
khanhha_original::CRACK500_20160308_073736_1281_361.jpg,1.082597,15.175886
khanhha_original::CRACK500_20160308_073736_641_721.jpg,1.5248858,15.342954
khanhha_original::CRACK500_20160308_074321_1921_361.jpg,2.04802,15.434131
khanhha_original::CRACK500_20160308_074330_1921_721.jpg,1.1276553,15.354936
khanhha_original::CRACK500_20160308_074702_1281_361.jpg,0.7886103,15.281416
khanhha_original::CRACK500_20160308_074702_1921_361.jpg,0.7366767,15.275131
khanhha_original::CRACK500_20160308_074702_641_721.jpg,0.86886746,15.336414
khanhha_original::CRACK500_20160308_155720_1281_361.jpg,1.8769467,14.082916
khanhha_original::CRACK500_20160308_155720_1_1.jpg,1.6824039,14.28343
khanhha_original::CRACK500_20160308_155720_641_721.jpg,1.7835072,14.12769
khanhha_original::CRACK500_20160308_155731_1281_1.jpg,1.8892915,14.122622
khanhha_original::CRACK500_20160308_155731_641_1081.jpg,1.8919222,14.089892
khanhha_original::CRACK500_20160308_155737_1281_1.jpg,1.8311981,14.10591
khanhha_original::CRACK500_20160308_155737_1281_361.jpg,1.9385042,14.090114
khanhha_original::CRACK500_20160308_155737_1281_721.jpg,1.9195873,14.065876
khanhha_original::CRACK500_20160308_155737_1921_1.jpg,1.8773448,14.093669
khanhha_original::CRACK500_20160308_155737_1_1081.jpg,1.8686761,14.078756
khanhha_original::CRACK500_20160308_155737_641_721.jpg,2.069703,14.018884
khanhha_original::CRACK500_20160308_155828_1281_721.jpg,2.0749428,14.49203
khanhha_original::CRACK500_20160308_155836_1921_361.jpg,2.1937168,15.027512
khanhha_original::CRACK500_20160308_155836_1921_721.jpg,2.0040636,14.607272
khanhha_original::CRACK500_20160308_160053_1_361.jpg,2.2147167,14.814851
khanhha_original::CRACK500_20160308_160128_641_361.jpg,1.9155588,14.764989
khanhha_original::CRACK500_20160308_160128_641_721.jpg,1.4398305,14.767768
khanhha_original::CRACK500_20160310_114418_641_361.jpg,1.8612913,14.682714
khanhha_original::CRACK500_20160310_114441_641_1.jpg,1.5967125,14.82628
khanhha_original::CRACK500_20160310_114441_641_1081.jpg,1.3105963,14.990157
khanhha_original::CRACK500_20160310_114446_641_1081.jpg,1.6664149,14.802899
khanhha_original::CRACK500_20160310_114505_641_361.jpg,1.511534,15.061839
khanhha_original::CRACK500_20160310_114658_641_721.jpg,2.0430198,14.918385
khanhha_original::CRACK500_20160316_141721_1_721.jpg,1.538312,14.698614
khanhha_original::CRACK500_20160316_141721_641_721.jpg,1.6324338,14.5751095
khanhha_original::CRACK500_20160316_142009_1281_361.jpg,1.8017381,14.7556925
khanhha_original::CRACK500_20160316_142009_1281_721.jpg,2.090179,15.252061
khanhha_original::CRACK500_20160316_142027_1281_721.jpg,2.0509667,14.985337
khanhha_original::CRACK500_20160316_142449_1_361.jpg,1.2970031,15.095675
khanhha_original::CRACK500_20160316_142539_1_721.jpg,1.5315605,15.15531
khanhha_original::CRACK500_20160316_143433_641_361.jpg,1.369724,15.244808
khanhha_original::CRACK500_20160316_143445_1281_361.jpg,1.4911355,15.250474
khanhha_original::CRACK500_20160316_143527_641_1.jpg,1.5900528,15.329053
khanhha_original::CRACK500_20160316_143547_1281_1081.jpg,1.9189799,15.544527
khanhha_original::CRACK500_20160316_143603_1921_361.jpg,1.2539434,15.244132
khanhha_original::CRACK500_20160316_143624_1_641.jpg,1.1740037,15.231542
khanhha_original::CRACK500_20160316_143629_1281_721.jpg,2.0203598,15.429467
khanhha_original::CRACK500_20160316_143629_1921_721.jpg,1.8528199,15.533601
khanhha_original::CRACK500_20160316_144203_1281_721.jpg,0.8146415,14.920976
khanhha_original::CRACK500_20160316_144212_1921_721.jpg,1.9433742,15.488252
khanhha_original::CRACK500_20160316_144212_641_721.jpg,1.2534193,15.213791
khanhha_original::CRACK500_20160316_144230_641_1.jpg,1.7729183,15.433624
khanhha_original::CRACK500_20160316_144241_641_361.jpg,1.848588,15.529367
khanhha_original::CRACK500_20160316_144431_641_1081.jpg,1.0938408,14.789894
khanhha_original::CRACK500_20160316_183217_1281_1.jpg,1.7544252,14.9038
khanhha_original::CRACK500_20160318_084343_1281_361.jpg,0.71355444,15.244007
khanhha_original::CRACK500_20160318_181602_1281_361.jpg,1.0820881,14.887226
khanhha_original::CRACK500_20160318_181627_1_721.jpg,1.156535,14.966919
khanhha_original::CRACK500_20160318_181632_1_1.jpg,1.0637145,14.855421
khanhha_original::CRACK500_20160318_181632_1_361.jpg,2.0544174,15.398192
khanhha_original::CRACK500_20160318_181632_641_1.jpg,2.0644603,15.398344
khanhha_original::CRACK500_20160321_183951_1_361.jpg,1.0255473,14.736119
khanhha_original::CRACK500_20160321_185457_1281_1.jpg,1.4501163,15.42484
khanhha_original::CRACK500_20160321_185457_1921_1.jpg,1.3288912,15.4172945
khanhha_original::CRACK500_20160321_185518_1921_721.jpg,1.0900012,15.345229
khanhha_original::CRACK500_20160321_185518_1_721.jpg,1.5109496,15.464787
khanhha_original::CRACK500_20160321_185534_1281_721.jpg,1.0757326,15.268367
khanhha_original::CRACK500_20160321_185557_1_361.jpg,1.407473,15.409151
khanhha_original::CRACK500_20160321_185557_641_721.jpg,1.2093272,15.347234
khanhha_original::CRACK500_20160321_185637_1_1081.jpg,0.96126884,15.226859
khanhha_original::CRACK500_20160324_165857_1281_361.jpg,1.7868687,14.224558
khanhha_original::CRACK500_20160324_165857_641_361.jpg,1.785124,14.133953
khanhha_original::CRACK500_20160324_170309_641_1.jpg,2.0126214,14.843137
khanhha_original::CRACK500_20160324_170309_641_361.jpg,2.164743,14.780623
khanhha_original::CRACK500_20160324_170309_641_721.jpg,2.1890366,14.684679
khanhha_original::CRACK500_20160324_170323_1_721.jpg,1.904529,14.489012
khanhha_original::CRACK500_20160324_170347_1281_361.jpg,2.1474874,14.657321
khanhha_original::CRACK500_20160324_170347_1281_721.jpg,2.0624266,14.501584
khanhha_original::CRACK500_20160324_170542_1_721.jpg,2.0617115,14.073431
khanhha_original::CRACK500_20160325_185829_641_361.jpg,1.4536963,14.901482
khanhha_original::CRACK500_20160326_141812_1281_721.jpg,1.3189853,15.300265
khanhha_original::CRACK500_20160326_141812_1921_721.jpg,1.944447,15.503821
khanhha_original::CRACK500_20160326_142309_1281_721.jpg,1.6867195,15.163698
khanhha_original::CRACK500_20160326_142354_641_1081.jpg,1.7853173,15.236448
khanhha_original::CRACK500_20160326_142403_1921_361.jpg,2.0783088,15.268318
khanhha_original::CRACK500_20160326_150104_1921_361.jpg,1.9674476,15.246478
khanhha_original::CRACK500_20160326_150104_1_361.jpg,1.3371685,15.194227
khanhha_original::CRACK500_20160326_162529_641_361.jpg,1.5890057,15.151515
khanhha_original::CRACK500_20160326_162532_1921_361.jpg,1.7175901,15.108006
khanhha_original::CRACK500_20160326_162532_1_721.jpg,1.0141199,14.907374
khanhha_original::CRACK500_20160326_174634_1921_361.jpg,1.8347586,15.449552
khanhha_original::CRACK500_20160326_174634_641_721.jpg,1.2304467,15.339768
khanhha_original::CRACK500_20160328_150820_641_361.jpg,2.200474,15.093743
khanhha_original::CRACK500_20160328_150821_1281_361.jpg,1.450117,14.747647
khanhha_original::CRACK500_20160328_150821_1_721.jpg,1.8362311,14.934693
khanhha_original::CRACK500_20160328_150821_641_361.jpg,1.2931753,14.666028
khanhha_original::CRACK500_20160328_150827_1281_1081.jpg,1.5367862,14.684209
khanhha_original::CRACK500_20160328_150927_1281_721.jpg,1.2037411,14.893794
khanhha_original::CRACK500_20160328_150932_1921_361.jpg,1.0811026,15.172146
khanhha_original::CRACK500_20160328_150932_641_361.jpg,1.3693051,14.655156
khanhha_original::CRACK500_20160328_150933_1921_361.jpg,1.122725,15.163317
khanhha_original::CRACK500_20160328_150940_1281_361.jpg,2.1132627,15.185166
khanhha_original::CRACK500_20160328_150940_1_1081.jpg,1.8886386,15.156725
khanhha_original::CRACK500_20160328_150940_641_1081.jpg,2.0276594,15.052285
khanhha_original::CRACK500_20160328_150940_641_361.jpg,1.2368464,15.117325
khanhha_original::CRACK500_20160328_151013_361_1921.jpg,2.0395045,15.295298
khanhha_original::CRACK500_20160328_151020_641_721.jpg,1.3986562,15.114051
khanhha_original::CRACK500_20160328_151027_1921_1.jpg,1.4379766,14.804552
khanhha_original::CRACK500_20160328_151027_641_361.jpg,1.9060503,14.535389
khanhha_original::CRACK500_20160328_151056_1_361.jpg,2.0337627,14.66138
khanhha_original::CRACK500_20160328_151056_641_1081.jpg,2.1806457,14.771334
khanhha_original::CRACK500_20160328_151057_1281_721.jpg,1.3238015,14.70765
khanhha_original::CRACK500_20160328_151151_1921_721.jpg,1.7519132,14.837615
khanhha_original::CRACK500_20160328_151151_1_1.jpg,1.8644084,14.851038
khanhha_original::CRACK500_20160328_151151_641_1081.jpg,2.2062795,15.036302
khanhha_original::CRACK500_20160328_151151_641_361.jpg,2.1374276,14.967301
khanhha_original::CRACK500_20160328_151201_1281_721.jpg,0.872237,14.887363
khanhha_original::CRACK500_20160328_151201_1_1.jpg,1.0835452,14.828992
khanhha_original::CRACK500_20160328_151241_1_1.jpg,2.1900504,15.08442
khanhha_original::CRACK500_20160328_151241_641_721.jpg,1.3427953,14.909077
khanhha_original::CRACK500_20160328_151243_1_361.jpg,0.8806138,14.821367
khanhha_original::CRACK500_20160328_151244_1921_1081.jpg,2.1649868,15.051949
khanhha_original::CRACK500_20160328_151244_641_721.jpg,0.86963,14.859237
khanhha_original::CRACK500_20160328_151247_641_1.jpg,2.2097502,15.065122
khanhha_original::CRACK500_20160328_151343_1281_1.jpg,2.1724427,15.0851145
khanhha_original::CRACK500_20160328_151343_641_721.jpg,1.4095405,14.850742
khanhha_original::CRACK500_20160328_151355_1281_361.jpg,0.8503144,14.888662
khanhha_original::CRACK500_20160328_151355_641_721.jpg,1.4478674,14.790196
khanhha_original::CRACK500_20160328_151409_1921_1081.jpg,1.6589024,14.849312
khanhha_original::CRACK500_20160328_151413_1_361.jpg,1.3461752,14.616011
khanhha_original::CRACK500_20160328_151413_641_721.jpg,1.6794552,14.652293
khanhha_original::CRACK500_20160328_151423_641_1081.jpg,1.4400994,14.918659
khanhha_original::CRACK500_20160328_151504_1_361.jpg,1.8724345,14.929723
khanhha_original::CRACK500_20160328_151657_1281_1.jpg,2.230687,14.734044
khanhha_original::CRACK500_20160328_151657_1921_721.jpg,2.1551652,14.760514
khanhha_original::CRACK500_20160328_151657_1_361.jpg,1.724269,14.520645
khanhha_original::CRACK500_20160328_151657_641_361.jpg,2.05901,14.583114
khanhha_original::CRACK500_20160328_151657_641_721.jpg,1.4276426,14.515371
khanhha_original::CRACK500_20160328_151728_1921_721.jpg,2.1871214,15.1410475
khanhha_original::CRACK500_20160328_151808_1281_721.jpg,2.1047916,15.151025
khanhha_original::CRACK500_20160328_152022_1921_1.jpg,2.0777438,15.103025
khanhha_original::CRACK500_20160328_152022_641_721.jpg,1.343234,14.993536
khanhha_original::CRACK500_20160328_152305_1921_361.jpg,1.326303,15.190371
khanhha_original::CRACK500_20160328_152308_1_361.jpg,1.1481801,14.989647
khanhha_original::CRACK500_20160328_152322_1281_721.jpg,1.8568767,15.189106
khanhha_original::CRACK500_20160328_152322_1_721.jpg,1.947885,15.255969
khanhha_original::CRACK500_20160328_152328_1281_361.jpg,0.999948,14.86365
khanhha_original::CRACK500_20160328_152328_1921_361.jpg,1.2804495,15.102679
khanhha_original::CRACK500_20160328_152328_641_361.jpg,1.9588506,15.238875
khanhha_original::CRACK500_20160328_152511_1921_721.jpg,1.9192824,15.448606
khanhha_original::CRACK500_20160328_153020_1921_361.jpg,2.061392,15.200267
khanhha_original::CRACK500_20160328_153241_1281_721.jpg,1.3612194,14.788386
khanhha_original::CRACK500_20160328_153327_1_721.jpg,1.2763782,15.025607
khanhha_original::CRACK500_20160328_153357_1281_361.jpg,1.6574343,15.113183
khanhha_original::CRACK500_20160328_153357_641_1.jpg,1.3731273,15.068876
khanhha_original::CRACK500_20160328_153404_641_721.jpg,1.2640837,14.652537
khanhha_original::CRACK500_20160328_153421_641_1.jpg,1.6385286,14.821264
khanhha_original::CRACK500_20160328_153524_641_361.jpg,1.1781303,14.854948
khanhha_original::CRACK500_20160328_153533_1281_1.jpg,1.1946586,14.919022
khanhha_original::CRACK500_20160328_153533_1281_721.jpg,1.2363801,14.9467125
khanhha_original::CRACK500_20160328_153533_1_1081.jpg,1.0619178,14.8924265
khanhha_original::CRACK500_20160328_153536_1281_1081.jpg,2.084558,15.269183
khanhha_original::CRACK500_20160328_153536_1_1081.jpg,2.00431,15.202302
khanhha_original::CRACK500_20160328_153536_641_1081.jpg,1.139336,14.917964
khanhha_original::CRACK500_20160328_153540_641_361.jpg,1.7244846,15.097071
khanhha_original::CRACK500_20160328_153540_641_721.jpg,2.080225,15.33039
khanhha_original::CRACK500_20160328_153544_1_1081.jpg,1.3323072,15.058017
khanhha_original::CRACK500_20160328_153544_1_721.jpg,1.1835182,14.9144745
khanhha_original::CRACK500_20160328_153548_1281_721.jpg,1.092185,14.853404
khanhha_original::CRACK500_20160328_153548_1921_721.jpg,1.6604813,15.091131
khanhha_original::CRACK500_20160328_153553_1281_721.jpg,1.7786797,15.085527
khanhha_original::CRACK500_20160328_153556_1_361.jpg,1.855835,14.884693
khanhha_original::CRACK500_20160328_153559_1281_361.jpg,1.9926236,15.167064
khanhha_original::CRACK500_20160328_153559_1_361.jpg,1.1083148,14.819365
khanhha_original::CRACK500_20160328_153604_1_361.jpg,1.5688846,15.220016
khanhha_original::CRACK500_20160328_153604_641_1.jpg,1.850799,15.139524
khanhha_original::CRACK500_20160328_153604_641_721.jpg,1.636211,14.862657
khanhha_original::CRACK500_20160328_153612_1281_1081.jpg,1.3258399,14.991117
khanhha_original::CRACK500_20160328_153616_1281_361.jpg,1.1619275,14.723499
khanhha_original::CRACK500_20160328_153623_1_721.jpg,1.9426868,15.075799
khanhha_original::CRACK500_20160328_153629_1921_361.jpg,1.4505179,14.582602
khanhha_original::CRACK500_20160328_153645_1_361.jpg,1.1525116,14.857845
khanhha_original::CRACK500_20160328_153657_1921_1081.jpg,1.8320938,15.180399
khanhha_original::CRACK500_20160328_153702_1281_721.jpg,2.1288354,15.263417
khanhha_original::CRACK500_20160328_153702_1_1081.jpg,1.6154541,14.965952
khanhha_original::CRACK500_20160328_153706_1281_1.jpg,2.1950505,15.166764
khanhha_original::CRACK500_20160328_153706_1281_1081.jpg,1.7761662,14.945382
khanhha_original::CRACK500_20160328_153706_1921_1.jpg,1.2323674,14.885988
khanhha_original::CRACK500_20160328_153714_1_1.jpg,1.745736,14.731882
khanhha_original::CRACK500_20160328_153714_1_1081.jpg,2.0606847,15.124632
khanhha_original::CRACK500_20160328_153714_641_721.jpg,2.1009495,14.852757
khanhha_original::CRACK500_20160328_153718_1281_1.jpg,1.9009726,15.159387
khanhha_original::CRACK500_20160328_153718_1921_1.jpg,1.8791738,15.156416
khanhha_original::CRACK500_20160328_153724_1_1081.jpg,1.9569508,15.181351
khanhha_original::CRACK500_20160328_153724_641_721.jpg,1.2368199,14.906683
