image_id,umap_1,umap_2
khanhha_original::CRACK500_20160222_115305_641_721.jpg,6.632448,2.225278
khanhha_original::CRACK500_20160222_115324_1281_721.jpg,5.92278,2.200457
khanhha_original::CRACK500_20160222_115324_641_1081.jpg,6.682265,2.1178346
khanhha_original::CRACK500_20160222_115519_641_721.jpg,6.964118,6.004183
khanhha_original::CRACK500_20160222_115828_641_1.jpg,6.971074,5.995596
khanhha_original::CRACK500_20160222_115833_1921_1081.jpg,6.9691324,5.9733534
khanhha_original::CRACK500_20160222_115833_641_361.jpg,6.960438,5.984494
khanhha_original::CRACK500_20160222_115843_1281_361.jpg,6.948476,5.990065
khanhha_original::CRACK500_20160222_115847_1281_361.jpg,6.967236,5.9793496
khanhha_original::CRACK500_20160222_115847_641_361.jpg,6.9678283,5.9806423
khanhha_original::CRACK500_20160222_163940_1281_1081.jpg,7.043681,1.8951708
khanhha_original::CRACK500_20160222_163940_1_1081.jpg,6.42205,4.6519594
khanhha_original::CRACK500_20160222_163940_1_361.jpg,7.1378984,2.3842921
khanhha_original::CRACK500_20160222_163940_641_1081.jpg,7.239971,2.132342
khanhha_original::CRACK500_20160222_164141_1281_1.jpg,6.427078,5.1636443
khanhha_original::CRACK500_20160222_164141_1921_721.jpg,6.457907,5.1974416
khanhha_original::CRACK500_20160222_164141_1_1081.jpg,6.856419,2.1052191
khanhha_original::CRACK500_20160222_164822_1281_1.jpg,5.7097316,2.1353917
khanhha_original::CRACK500_20160222_164822_641_1.jpg,6.113069,2.1632056
khanhha_original::CRACK500_20160222_164822_641_361.jpg,5.7964053,2.1675355
khanhha_original::CRACK500_20160222_164825_641_721.jpg,6.991507,2.226857
khanhha_original::CRACK500_20160222_164851_641_1081.jpg,6.745401,2.0156178
khanhha_original::CRACK500_20160222_164936_641_361.jpg,7.066124,2.0930614
khanhha_original::CRACK500_20160222_165037_1921_361.jpg,6.528911,2.0498168
khanhha_original::CRACK500_20160222_165037_1_361.jpg,7.7294,2.1641817
khanhha_original::CRACK500_20160222_165037_641_361.jpg,7.063553,2.1410499
khanhha_original::CRACK500_20160222_165218_641_1.jpg,5.8169208,2.121365
khanhha_original::CRACK500_20160222_165225_1281_721.jpg,5.659038,2.0895727
khanhha_original::CRACK500_20160222_165256_1281_1.jpg,5.703858,2.1074767
khanhha_original::CRACK500_20160222_165256_1281_721.jpg,7.0123906,2.1597068
khanhha_original::CRACK500_20160222_165256_641_1.jpg,5.7454543,2.0889332
khanhha_original::CRACK500_20160222_165715_1921_721.jpg,6.1710343,1.9976116
khanhha_original::CRACK500_20160222_165909_1281_1081.jpg,6.300295,2.1052494
khanhha_original::CRACK500_20160222_165919_1_721.jpg,5.622543,2.2601876
khanhha_original::CRACK500_20160222_165926_1281_721.jpg,6.93247,2.1600337
khanhha_original::CRACK500_20160222_165947_1921_721.jpg,7.3036523,2.4198685
khanhha_original::CRACK500_20160222_165951_1921_1.jpg,6.9206657,2.3460414
khanhha_original::CRACK500_20160225_114503_1_361.jpg,6.851572,2.2768862
khanhha_original::CRACK500_20160225_114514_721_1281.jpg,6.6869974,5.0055056
khanhha_original::CRACK500_20160225_114514_721_641.jpg,6.492579,5.2190695
khanhha_original::CRACK500_20160225_114535_1281_1081.jpg,6.9355035,1.977267
khanhha_original::CRACK500_20160225_114535_1921_1081.jpg,6.9926257,1.8753847
khanhha_original::CRACK500_20160225_114535_1_1.jpg,5.7211094,2.0889618
khanhha_original::CRACK500_20160302_155848_1281_361.jpg,7.80946,2.5447242
khanhha_original::CRACK500_20160302_155848_1921_361.jpg,8.17239,2.671562
khanhha_original::CRACK500_20160302_155848_641_721.jpg,7.8532243,2.8153543
khanhha_original::CRACK500_20160302_155857_1281_1.jpg,5.884818,2.4917011
khanhha_original::CRACK500_20160302_155857_1_721.jpg,7.647461,2.8473623
khanhha_original::CRACK500_20160302_155914_1081_641.jpg,5.1924095,3.4306633
khanhha_original::CRACK500_20160302_155919_1281_721.jpg,5.428894,2.1911206
khanhha_original::CRACK500_20160302_155919_641_1.jpg,6.858149,2.7247324
khanhha_original::CRACK500_20160302_155919_641_1081.jpg,6.9085164,2.4627936
khanhha_original::CRACK500_20160302_155925_1281_361.jpg,7.502135,2.7827923
khanhha_original::CRACK500_20160302_155925_641_361.jpg,5.8075767,2.3330798
khanhha_original::CRACK500_20160302_160033_641_361.jpg,7.042634,1.9857424
khanhha_original::CRACK500_20160303_091830_361_1281.jpg,6.838925,2.9270298
khanhha_original::CRACK500_20160303_092627_641_721.jpg,6.344253,2.0007992
khanhha_original::CRACK500_20160303_092806_1281_721.jpg,6.021715,2.1546147
khanhha_original::CRACK500_20160303_092806_1_721.jpg,5.915824,2.151974
khanhha_original::CRACK500_20160303_092839_1281_361.jpg,6.1211805,2.1080384
khanhha_original::CRACK500_20160303_092839_1281_721.jpg,6.9048,2.294101
khanhha_original::CRACK500_20160303_092839_641_721.jpg,6.91111,2.3533356
khanhha_original::CRACK500_20160303_093353_1921_361.jpg,7.911336,2.1799548
khanhha_original::CRACK500_20160303_093353_1921_721.jpg,6.4232717,1.8578631
khanhha_original::CRACK500_20160303_093400_641_1.jpg,7.015005,1.9753125
khanhha_original::CRACK500_20160303_093400_641_721.jpg,7.5888906,2.1198478
khanhha_original::CRACK500_20160303_093527_1281_361.jpg,7.454561,2.7439845
khanhha_original::CRACK500_20160303_093537_1921_1081.jpg,7.0264173,2.6077487
khanhha_original::CRACK500_20160306_103613_1_721.jpg,6.537794,1.9144952
khanhha_original::CRACK500_20160306_103638_1921_1081.jpg,6.333398,1.8887035
khanhha_original::CRACK500_20160306_103638_1_361.jpg,6.440309,1.8980459
khanhha_original::CRACK500_20160306_103657_1921_721.jpg,6.697125,2.4037838
khanhha_original::CRACK500_20160306_103657_641_721.jpg,7.431158,2.0439243
khanhha_original::CRACK500_20160306_103816_1_721.jpg,7.5206156,2.5563767
khanhha_original::CRACK500_20160306_103830_1921_1081.jpg,6.437808,1.8753723
khanhha_original::CRACK500_20160306_103903_1281_361.jpg,6.4967003,1.9080958
khanhha_original::CRACK500_20160306_103903_641_361.jpg,6.8628597,1.9040104
khanhha_original::CRACK500_20160306_104522_1921_361.jpg,6.965821,1.9485205
khanhha_original::CRACK500_20160306_104522_1921_721.jpg,6.4589357,1.7927821
khanhha_original::CRACK500_20160306_104522_641_721.jpg,7.7562714,2.382839
khanhha_original::CRACK500_20160306_104527_1921_721.jpg,8.250687,2.2750692
khanhha_original::CRACK500_20160306_104527_641_361.jpg,8.01388,2.1363516
khanhha_original::CRACK500_20160307_143827_1_721.jpg,7.1695433,2.9863696
khanhha_original::CRACK500_20160307_144115_1281_1.jpg,7.317262,1.988838
khanhha_original::CRACK500_20160307_144150_1281_721.jpg,7.433549,2.7915661
khanhha_original::CRACK500_20160307_144150_641_361.jpg,6.9227266,2.3215036
khanhha_original::CRACK500_20160307_144202_1281_361.jpg,6.794088,2.5861816
khanhha_original::CRACK500_20160307_144202_1281_721.jpg,6.692398,2.584237
khanhha_original::CRACK500_20160307_144842_1281_1.jpg,7.8216443,2.5295339
khanhha_original::CRACK500_20160307_144842_1281_1081.jpg,7.378291,2.1615655
khanhha_original::CRACK500_20160307_144916_1281_361.jpg,6.7868595,1.9219965
khanhha_original::CRACK500_20160307_144916_1921_721.jpg,7.5135713,2.4263284
khanhha_original::CRACK500_20160307_144924_1281_361.jpg,7.146905,2.135967
khanhha_original::CRACK500_20160307_144924_641_361.jpg,7.04094,2.1113315
khanhha_original::CRACK500_20160307_144931_1281_1.jpg,7.252797,2.0156412
khanhha_original::CRACK500_20160307_144931_641_721.jpg,7.2763095,2.3907163
khanhha_original::CRACK500_20160307_145059_1921_361.jpg,7.252308,2.8824143
khanhha_original::CRACK500_20160307_145107_1281_721.jpg,7.3440256,2.4413621
khanhha_original::CRACK500_20160307_145107_1_1.jpg,8.04108,7.3566527
khanhha_original::CRACK500_20160307_145259_1921_721.jpg,6.624171,2.061483
khanhha_original::CRACK500_20160307_145259_1_361.jpg,7.8332257,2.2618597
khanhha_original::CRACK500_20160307_162438_1921_1081.jpg,7.3448663,2.3816335
khanhha_original::CRACK500_20160307_162438_1921_721.jpg,7.8261843,2.1675673
khanhha_original::CRACK500_20160307_163537_1281_721.jpg,6.665881,1.9332108
khanhha_original::CRACK500_20160307_163537_641_361.jpg,5.8202076,2.069773
khanhha_original::CRACK500_20160307_163537_641_721.jpg,7.3061523,2.4599123
khanhha_original::CRACK500_20160307_163627_641_721.jpg,6.3704853,1.8827718
khanhha_original::CRACK500_20160307_163641_1921_361.jpg,7.09671,2.2811391
khanhha_original::CRACK500_20160307_164214_1281_1081.jpg,6.9348755,2.327843
khanhha_original::CRACK500_20160307_164214_1_721.jpg,7.703937,2.7655976
khanhha_original::CRACK500_20160307_164226_1921_721.jpg,6.963709,2.2649426
khanhha_original::CRACK500_20160307_164226_1_721.jpg,7.0240574,2.3099422
khanhha_original::CRACK500_20160307_164226_641_721.jpg,7.410866,2.2977643
khanhha_original::CRACK500_20160307_164301_641_361.jpg,7.741631,2.258725
khanhha_original::CRACK500_20160307_164334_641_1.jpg,7.275955,2.0807385
khanhha_original::CRACK500_20160307_164334_641_361.jpg,7.1935253,2.0599914
khanhha_original::CRACK500_20160307_164400_641_1.jpg,7.065217,1.9576876
khanhha_original::CRACK500_20160307_164517_1921_361.jpg,7.1004863,2.1617362
khanhha_original::CRACK500_20160308_072824_641_1.jpg,7.43886,2.0524502
khanhha_original::CRACK500_20160308_072921_1281_1081.jpg,6.597187,1.9432377
khanhha_original::CRACK500_20160308_072921_1281_361.jpg,6.967897,2.1198947
khanhha_original::CRACK500_20160308_072921_641_1081.jpg,7.8246837,2.23906
khanhha_original::CRACK500_20160308_072921_641_721.jpg,7.6766176,2.2884696
khanhha_original::CRACK500_20160308_072951_641_721.jpg,8.167376,2.392699
khanhha_original::CRACK500_20160308_073014_1281_721.jpg,8.2369175,2.4505072
khanhha_original::CRACK500_20160308_073245_1_361.jpg,7.647971,2.4196048
khanhha_original::CRACK500_20160308_073245_641_1.jpg,6.740581,1.9236041
khanhha_original::CRACK500_20160308_073356_1281_1081.jpg,7.3121777,1.961788
khanhha_original::CRACK500_20160308_073356_641_1.jpg,7.454507,2.1448698
khanhha_original::CRACK500_20160308_073406_641_721.jpg,7.335414,2.231594
khanhha_original::CRACK500_20160308_073532_1_361.jpg,7.4393296,2.7598088
khanhha_original::CRACK500_20160308_073736_1281_361.jpg,7.8290734,2.4600086
khanhha_original::CRACK500_20160308_073736_641_721.jpg,6.8372035,2.1881309
khanhha_original::CRACK500_20160308_074321_1921_361.jpg,6.539054,1.9783739
khanhha_original::CRACK500_20160308_074330_1921_721.jpg,8.098985,2.5204458
khanhha_original::CRACK500_20160308_074702_1281_361.jpg,8.001452,2.4193423
khanhha_original::CRACK500_20160308_074702_1921_361.jpg,8.044816,2.4362884
khanhha_original::CRACK500_20160308_074702_641_721.jpg,7.9351673,2.6271048
khanhha_original::CRACK500_20160308_155720_1281_361.jpg,6.950395,2.2897646
khanhha_original::CRACK500_20160308_155720_1_1.jpg,7.1686783,2.5518486
khanhha_original::CRACK500_20160308_155720_641_721.jpg,7.0160704,2.3787932
khanhha_original::CRACK500_20160308_155731_1281_1.jpg,7.3992205,1.9969941
khanhha_original::CRACK500_20160308_155731_641_1081.jpg,6.8218985,2.1975985
khanhha_original::CRACK500_20160308_155737_1281_1.jpg,6.979405,2.266948
khanhha_original::CRACK500_20160308_155737_1281_361.jpg,6.446897,2.2448545
khanhha_original::CRACK500_20160308_155737_1281_721.jpg,6.9101996,2.3107827
khanhha_original::CRACK500_20160308_155737_1921_1.jpg,6.840996,2.336485
khanhha_original::CRACK500_20160308_155737_1_1081.jpg,6.9482265,2.345696
khanhha_original::CRACK500_20160308_155737_641_721.jpg,5.9763694,2.0769186
khanhha_original::CRACK500_20160308_155828_1281_721.jpg,7.1576843,2.3734374
khanhha_original::CRACK500_20160308_155836_1921_361.jpg,6.2347484,1.8901842
khanhha_original::CRACK500_20160308_155836_1921_721.jpg,6.889827,2.029326
khanhha_original::CRACK500_20160308_160053_1_361.jpg,6.0583053,2.0462148
khanhha_original::CRACK500_20160308_160128_641_361.jpg,6.9765005,2.233475
khanhha_original::CRACK500_20160308_160128_641_721.jpg,7.264977,2.2048266
khanhha_original::CRACK500_20160310_114418_641_361.jpg,7.285335,2.1501248
khanhha_original::CRACK500_20160310_114441_641_1.jpg,7.5702004,2.0670516
khanhha_original::CRACK500_20160310_114441_641_1081.jpg,7.5456014,2.1123264
khanhha_original::CRACK500_20160310_114446_641_1081.jpg,7.500975,2.0738282
khanhha_original::CRACK500_20160310_114505_641_361.jpg,6.921012,2.2920191
khanhha_original::CRACK500_20160310_114658_641_721.jpg,6.674036,2.0319006
khanhha_original::CRACK500_20160316_141721_1_721.jpg,7.931781,2.4361827
khanhha_original::CRACK500_20160316_141721_641_721.jpg,7.4471526,2.4382539
khanhha_original::CRACK500_20160316_142009_1281_361.jpg,7.584285,2.1395211
khanhha_original::CRACK500_20160316_142009_1281_721.jpg,6.1984267,1.9903648
khanhha_original::CRACK500_20160316_142027_1281_721.jpg,6.536784,1.9078486
khanhha_original::CRACK500_20160316_142449_1_361.jpg,7.515215,2.3551111
khanhha_original::CRACK500_20160316_142539_1_721.jpg,7.211084,2.6055703
khanhha_original::CRACK500_20160316_143433_641_361.jpg,7.3167396,2.269604
khanhha_original::CRACK500_20160316_143445_1281_361.jpg,7.2868085,2.0127008
khanhha_original::CRACK500_20160316_143527_641_1.jpg,7.3110313,2.1767564
khanhha_original::CRACK500_20160316_143547_1281_1081.jpg,6.603721,2.1258984
khanhha_original::CRACK500_20160316_143603_1921_361.jpg,7.441235,2.6148968
khanhha_original::CRACK500_20160316_143624_1_641.jpg,7.4838223,3.0873065
khanhha_original::CRACK500_20160316_143629_1281_721.jpg,6.3655195,1.9405577
khanhha_original::CRACK500_20160316_143629_1921_721.jpg,6.424572,2.0370903
khanhha_original::CRACK500_20160316_144203_1281_721.jpg,8.2272215,2.506747
khanhha_original::CRACK500_20160316_144212_1921_721.jpg,6.24601,2.0295467
khanhha_original::CRACK500_20160316_144212_641_721.jpg,7.9894223,2.42668
khanhha_original::CRACK500_20160316_144230_641_1.jpg,7.388405,2.1520214
khanhha_original::CRACK500_20160316_144241_641_361.jpg,6.7786202,2.1396368
khanhha_original::CRACK500_20160316_144431_641_1081.jpg,7.887673,2.3519802
khanhha_original::CRACK500_20160316_183217_1281_1.jpg,7.4837837,2.0202901
khanhha_original::CRACK500_20160318_084343_1281_361.jpg,7.9293547,2.6634355
khanhha_original::CRACK500_20160318_181602_1281_361.jpg,8.008317,2.160536
khanhha_original::CRACK500_20160318_181627_1_721.jpg,7.5217156,2.5126808
khanhha_original::CRACK500_20160318_181632_1_1.jpg,8.231985,2.257685
khanhha_original::CRACK500_20160318_181632_1_361.jpg,6.443318,1.8836702
khanhha_original::CRACK500_20160318_181632_641_1.jpg,6.4747634,1.9029844
khanhha_original::CRACK500_20160321_183951_1_361.jpg,8.298689,2.3006964
khanhha_original::CRACK500_20160321_185457_1281_1.jpg,7.449093,2.174123
khanhha_original::CRACK500_20160321_185457_1921_1.jpg,7.489786,2.4152744
khanhha_original::CRACK500_20160321_185518_1921_721.jpg,8.09079,2.4778688
khanhha_original::CRACK500_20160321_185518_1_721.jpg,7.223244,2.2513332
khanhha_original::CRACK500_20160321_185534_1281_721.jpg,8.221421,2.4771147
khanhha_original::CRACK500_20160321_185557_1_361.jpg,7.0245647,2.2946482
khanhha_original::CRACK500_20160321_185557_641_721.jpg,8.2371855,2.4835749
khanhha_original::CRACK500_20160321_185637_1_1081.jpg,8.256908,2.488285
khanhha_original::CRACK500_20160324_165857_1281_361.jpg,7.118246,2.714428
khanhha_original::CRACK500_20160324_165857_641_361.jpg,7.117047,2.6930604
khanhha_original::CRACK500_20160324_170309_641_1.jpg,7.233611,1.9471531
khanhha_original::CRACK500_20160324_170309_641_361.jpg,6.8873696,2.0117826
khanhha_original::CRACK500_20160324_170309_641_721.jpg,6.778546,2.0082667
khanhha_original::CRACK500_20160324_170323_1_721.jpg,7.403544,2.415642
khanhha_original::CRACK500_20160324_170347_1281_361.jpg,6.996951,2.0103188
khanhha_original::CRACK500_20160324_170347_1281_721.jpg,6.9756703,1.921728
khanhha_original::CRACK500_20160324_170542_1_721.jpg,5.574339,2.5194848
khanhha_original::CRACK500_20160325_185829_641_361.jpg,7.482424,2.2274995
khanhha_original::CRACK500_20160326_141812_1281_721.jpg,7.5700655,2.478285
khanhha_original::CRACK500_20160326_141812_1921_721.jpg,6.8912435,2.2313259
khanhha_original::CRACK500_20160326_142309_1281_721.jpg,7.2681293,2.1195521
khanhha_original::CRACK500_20160326_142354_641_1081.jpg,7.2603555,2.2030659
khanhha_original::CRACK500_20160326_142403_1921_361.jpg,6.146445,1.9767859
khanhha_original::CRACK500_20160326_150104_1921_361.jpg,6.0181313,2.1606784
khanhha_original::CRACK500_20160326_150104_1_361.jpg,6.1177,2.7421749
khanhha_original::CRACK500_20160326_162529_641_361.jpg,7.3721304,1.9948288
khanhha_original::CRACK500_20160326_162532_1921_361.jpg,7.288606,1.9850808
khanhha_original::CRACK500_20160326_162532_1_721.jpg,7.967658,2.485485
khanhha_original::CRACK500_20160326_174634_1921_361.jpg,6.3356566,2.097934
khanhha_original::CRACK500_20160326_174634_641_721.jpg,7.076467,2.8106465
khanhha_original::CRACK500_20160328_150820_641_361.jpg,6.19726,1.884044
khanhha_original::CRACK500_20160328_150821_1281_361.jpg,8.103256,2.185409
khanhha_original::CRACK500_20160328_150821_1_721.jpg,7.5522904,2.3175147
khanhha_original::CRACK500_20160328_150821_641_361.jpg,8.249783,2.3042042
khanhha_original::CRACK500_20160328_150827_1281_1081.jpg,8.190772,2.6018677
khanhha_original::CRACK500_20160328_150927_1281_721.jpg,7.584446,2.4849312
khanhha_original::CRACK500_20160328_150932_1921_361.jpg,7.4703608,2.4784575
khanhha_original::CRACK500_20160328_150932_641_361.jpg,7.555542,2.3245924
khanhha_original::CRACK500_20160328_150933_1921_361.jpg,7.5380507,2.6509686
khanhha_original::CRACK500_20160328_150940_1281_361.jpg,6.154104,1.9645833
khanhha_original::CRACK500_20160328_150940_1_1081.jpg,6.221931,2.0207343
khanhha_original::CRACK500_20160328_150940_641_1081.jpg,6.139629,1.961769
khanhha_original::CRACK500_20160328_150940_641_361.jpg,7.1974125,2.4638195
khanhha_original::CRACK500_20160328_151013_361_1921.jpg,5.5221963,2.8990788
khanhha_original::CRACK500_20160328_151020_641_721.jpg,7.3935266,2.5544212
khanhha_original::CRACK500_20160328_151027_1921_1.jpg,7.428698,2.501075
khanhha_original::CRACK500_20160328_151027_641_361.jpg,6.9348745,2.064578
khanhha_original::CRACK500_20160328_151056_1_361.jpg,6.9690795,2.1515026
khanhha_original::CRACK500_20160328_151056_641_1081.jpg,6.8686485,2.025771
khanhha_original::CRACK500_20160328_151057_1281_721.jpg,7.5158567,2.4332662
khanhha_original::CRACK500_20160328_151151_1921_721.jpg,7.370047,2.0847287
khanhha_original::CRACK500_20160328_151151_1_1.jpg,7.4133377,2.249337
khanhha_original::CRACK500_20160328_151151_641_1081.jpg,6.5641236,1.879936
khanhha_original::CRACK500_20160328_151151_641_361.jpg,7.3404064,1.9753866
khanhha_original::CRACK500_20160328_151201_1281_721.jpg,8.233347,2.4356093
khanhha_original::CRACK500_20160328_151201_1_1.jpg,8.315065,2.3389854
khanhha_original::CRACK500_20160328_151241_1_1.jpg,6.3013835,1.885689
khanhha_original::CRACK500_20160328_151241_641_721.jpg,7.700059,2.2887096
khanhha_original::CRACK500_20160328_151243_1_361.jpg,8.3217745,2.393099
khanhha_original::CRACK500_20160328_151244_1921_1081.jpg,6.5535436,1.8093954
khanhha_original::CRACK500_20160328_151244_641_721.jpg,8.315417,2.339525
khanhha_original::CRACK500_20160328_151247_641_1.jpg,7.03664,1.879914
khanhha_original::CRACK500_20160328_151343_1281_1.jpg,6.662917,1.8096992
khanhha_original::CRACK500_20160328_151343_641_721.jpg,7.5925374,2.3386486
khanhha_original::CRACK500_20160328_151355_1281_361.jpg,8.165152,2.4258866
khanhha_original::CRACK500_20160328_151355_641_721.jpg,7.7179604,2.386618
khanhha_original::CRACK500_20160328_151409_1921_1081.jpg,7.4392405,2.256627
khanhha_original::CRACK500_20160328_151413_1_361.jpg,8.221897,2.2968636
khanhha_original::CRACK500_20160328_151413_641_721.jpg,7.601669,2.440536
khanhha_original::CRACK500_20160328_151423_641_1081.jpg,7.6879244,2.40847
khanhha_original::CRACK500_20160328_151504_1_361.jpg,7.389916,2.3566132
khanhha_original::CRACK500_20160328_151657_1281_1.jpg,6.0806723,2.040796
khanhha_original::CRACK500_20160328_151657_1921_721.jpg,6.124694,1.9748291
khanhha_original::CRACK500_20160328_151657_1_361.jpg,7.0327,2.1785758
khanhha_original::CRACK500_20160328_151657_641_361.jpg,6.814735,2.0881083
khanhha_original::CRACK500_20160328_151657_641_721.jpg,7.111889,2.2052977
khanhha_original::CRACK500_20160328_151728_1921_721.jpg,6.270738,1.8804533
khanhha_original::CRACK500_20160328_151808_1281_721.jpg,7.0125895,1.8200898
khanhha_original::CRACK500_20160328_152022_1921_1.jpg,6.7822337,1.9482013
khanhha_original::CRACK500_20160328_152022_641_721.jpg,7.8030005,2.38177
khanhha_original::CRACK500_20160328_152305_1921_361.jpg,7.77377,2.2505038
khanhha_original::CRACK500_20160328_152308_1_361.jpg,7.8396783,2.158397
khanhha_original::CRACK500_20160328_152322_1281_721.jpg,6.5844173,1.9304644
khanhha_original::CRACK500_20160328_152322_1_721.jpg,6.5646996,1.9231725
khanhha_original::CRACK500_20160328_152328_1281_361.jpg,8.246794,2.3487775
khanhha_original::CRACK500_20160328_152328_1921_361.jpg,7.570294,2.4321518
khanhha_original::CRACK500_20160328_152328_641_361.jpg,6.6877203,1.8911393
khanhha_original::CRACK500_20160328_152511_1921_721.jpg,6.410924,1.9259775
khanhha_original::CRACK500_20160328_153020_1921_361.jpg,6.6399136,1.9009134
khanhha_original::CRACK500_20160328_153241_1281_721.jpg,8.293708,2.4681687
khanhha_original::CRACK500_20160328_153327_1_721.jpg,7.9623585,2.4021637
khanhha_original::CRACK500_20160328_153357_1281_361.jpg,7.454009,2.3351078
khanhha_original::CRACK500_20160328_153357_641_1.jpg,7.71084,2.1799843
khanhha_original::CRACK500_20160328_153404_641_721.jpg,7.9607754,2.4217794
khanhha_original::CRACK500_20160328_153421_641_1.jpg,8.315178,2.4457395
khanhha_original::CRACK500_20160328_153524_641_361.jpg,8.127113,2.1646116
khanhha_original::CRACK500_20160328_153533_1281_1.jpg,7.95205,2.1496637
khanhha_original::CRACK500_20160328_153533_1281_721.jpg,7.413235,2.0402198
khanhha_original::CRACK500_20160328_153533_1_1081.jpg,7.9013314,2.1640737
khanhha_original::CRACK500_20160328_153536_1281_1081.jpg,6.438178,1.8864113
khanhha_original::CRACK500_20160328_153536_1_1081.jpg,6.316426,1.9252857
khanhha_original::CRACK500_20160328_153536_641_1081.jpg,7.921521,2.0870545
khanhha_original::CRACK500_20160328_153540_641_361.jpg,7.890388,2.1092808
khanhha_original::CRACK500_20160328_153540_641_721.jpg,6.476535,1.8496656
khanhha_original::CRACK500_20160328_153544_1_1081.jpg,7.4317336,2.45009
khanhha_original::CRACK500_20160328_153544_1_721.jpg,7.9415994,2.1828303
khanhha_original::CRACK500_20160328_153548_1281_721.jpg,8.07096,2.4039779
khanhha_original::CRACK500_20160328_153548_1921_721.jpg,7.7612123,2.3690903
khanhha_original::CRACK500_20160328_153553_1281_721.jpg,7.818022,2.3523285
khanhha_original::CRACK500_20160328_153556_1_361.jpg,7.8245683,2.0532186
khanhha_original::CRACK500_20160328_153559_1281_361.jpg,7.3537283,2.0828552
khanhha_original::CRACK500_20160328_153559_1_361.jpg,8.331497,2.3439527
khanhha_original::CRACK500_20160328_153604_1_361.jpg,7.615457,2.1867697
khanhha_original::CRACK500_20160328_153604_641_1.jpg,7.609979,2.1673727
khanhha_original::CRACK500_20160328_153604_641_721.jpg,7.832106,2.097977
khanhha_original::CRACK500_20160328_153612_1281_1081.jpg,7.8571076,2.3542447
khanhha_original::CRACK500_20160328_153616_1281_361.jpg,8.022944,2.3377197
khanhha_original::CRACK500_20160328_153623_1_721.jpg,7.5531855,2.1638556
khanhha_original::CRACK500_20160328_153629_1921_361.jpg,8.138335,2.1831245
khanhha_original::CRACK500_20160328_153645_1_361.jpg,8.166422,2.192871
khanhha_original::CRACK500_20160328_153657_1921_1081.jpg,7.2906246,2.2608495
khanhha_original::CRACK500_20160328_153702_1281_721.jpg,6.2702065,1.8650371
khanhha_original::CRACK500_20160328_153702_1_1081.jpg,7.458298,2.026791
khanhha_original::CRACK500_20160328_153706_1281_1.jpg,6.3099856,1.9059032
khanhha_original::CRACK500_20160328_153706_1281_1081.jpg,7.6233864,2.105446
khanhha_original::CRACK500_20160328_153706_1921_1.jpg,7.932659,2.0807133
khanhha_original::CRACK500_20160328_153714_1_1.jpg,7.6399364,2.057997
khanhha_original::CRACK500_20160328_153714_1_1081.jpg,6.658126,1.9104778
khanhha_original::CRACK500_20160328_153714_641_721.jpg,7.272748,1.9868846
khanhha_original::CRACK500_20160328_153718_1281_1.jpg,7.4049506,2.0970807
khanhha_original::CRACK500_20160328_153718_1921_1.jpg,7.3922043,2.0890982
